id,plcid,title,addr,modbusAddr,type,dictid,value_format,multiplicator,shift,save_to_log,measureUnits,has_normal,normal_regid,normal_regid2,normal_dynamic_value,normal_binary_value,normal_binary_text,normal_color,normal_min_regid,normal_min_delta,normal_max_regid,normal_max_delta,normal_min_val,normal_max_val,has_disabled,disabled_regid,disabled_regid2,disabled_dynamic_value,disabled_binary_value,disabled_binary_text,disabled_color,disabled_min_regid,disabled_min_delta,disabled_max_regid,disabled_max_delta,disabled_min_val,disabled_max_val,has_warning,warning_regid,warning_regid2,warning_dynamic_value,warning_binary_value,warning_binary_text,warning_color,warning_min_regid,warning_min_delta,warning_max_regid,warning_max_delta,warning_min_val,warning_max_val,has_alert,alert_regid,alert_regid2,alert_dynamic_value,alert_binary_value,alert_binary_text,alert_color,alert_min_regid,alert_min_delta,alert_max_regid,alert_max_delta,alert_min_val,alert_max_val,timeformat,log_tolerance,precision_digits,min_log_interval,max_log_interval,max_graph_interval,max_allowed_value,min_allowed_value,rw_mode,min_reasonable_value,max_reasonable_value,save_graph_data,graph_interval,graph_color,disabled,nocloud,delta,delay,bitmask,words_order,time_duration,priority,cloud_log,cloud_rt,description,variable,category,alerts_enbl,alerts,cloud_sync
"145","4","SQ10_s","I0","","0","0","0","","","0","","0","0","0","0","1","","#34d357","","","","","","","0","0","0","0","0","","#cccccc","","","","","","","0","0","0","0","0","","#f0b518","","","","","","","0","0","0","0","0","","#ee434d","","","","","","","Y-m-d H:i:s","","","","","","","","","","","0","1","#0066b3","0","0","0","0","-1","0","0","0","0","0","","var_SQ10_s","A5 TM3DI32K","0","{}","0"
"146","4","SQ11_s","I1","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","var_SQ11_s","A5 TM3DI32K","0","","0"
"155","4","Наз3_s","I10","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","var_Naz3_s","A5 TM3DI32K","0","","0"
"156","4","SQ15_s","I11","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","var_SQ15_s","A5 TM3DI32K","0","","0"
"157","4","SQ16_s","I12","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","var_SQ16_s","A5 TM3DI32K","0","","0"
"158","4","SQ17_s","I13","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","var_SQ17_s","A5 TM3DI32K","0","","0"
"159","4","SQ18_s","I14","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","var_SQ18_s","A5 TM3DI32K","0","","0"
"160","4","SQ19_s","I15","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","var_SQ19_s","A5 TM3DI32K","0","","0"
"161","4","dummy","I16","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A5 TM3DI32K","0","","0"
"162","4","dummy","I17","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A5 TM3DI32K","0","","0"
"163","4","dummy","I18","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A5 TM3DI32K","0","","0"
"164","4","dummy","I19","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A5 TM3DI32K","0","","0"
"147","4","Ключ2_s","I2","","0","0","0","","","0","","0","","","0","0","","","","","","","","","0","","","0","0","","","","","","","","","0","","","0","0","","","","","","","","","0","","","0","0","","","","","","","","","","","","","","","","","","","","0","0","","0","","0","0","","0","0","0","0","0","Тросовый толкатель после резчика","var_Kluch2_s","A5 TM3DI32K","0","{}","0"
"165","4","dummy","I20","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A5 TM3DI32K","0","","0"
"166","4","dummy","I21","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A5 TM3DI32K","0","","0"
"167","4","dummy","I22","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A5 TM3DI32K","0","","0"
"168","4","dummy","I23","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A5 TM3DI32K","0","","0"
"169","4","dummy","I24","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A5 TM3DI32K","0","","0"
"170","4","dummy","I25","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A5 TM3DI32K","0","","0"
"171","4","dummy","I26","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A5 TM3DI32K","0","","0"
"172","4","dummy","I27","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A5 TM3DI32K","0","","0"
"173","4","dummy","I28","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A5 TM3DI32K","0","","0"
"174","4","dummy","I29","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A5 TM3DI32K","0","","0"
"148","4","Впер2_s","I3","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","var_Vper2_s","A5 TM3DI32K","0","","0"
"175","4","dummy","I30","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A5 TM3DI32K","0","","0"
"176","4","dummy","I31","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A5 TM3DI32K","0","","0"
"149","4","Наз2_s","I4","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","var_Naz2_s","A5 TM3DI32K","0","","0"
"150","4","SQ12_s","I5","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","var_SQ12_s","A5 TM3DI32K","0","","0"
"151","4","SQ13_s","I6","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","var_SQ13_s","A5 TM3DI32K","0","","0"
"152","4","SQ14_s","I7","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","var_SQ14_s","A5 TM3DI32K","0","","0"
"153","4","Ключ3_s","I8","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","var_Kluch3_s","A5 TM3DI32K","0","","0"
"154","4","Впер3_s","I9","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","var_Vper3_s","A5 TM3DI32K","0","","0"
